1 1 0
1.000000  -50.000000
1.010000  -50.000000
1.020000  -50.000000
1.030000  -50.000000
1.040000  -50.000000
1.050000  -50.000000
1.060000  -50.000000
1.070000  -50.000000
1.080000  -50.000000
1.090000  -50.000000
1.100000  -50.000000
1.110000  -50.000000
1.120000  -50.000000
1.130000  -50.000000
1.140000  -50.000000
1.150000  -50.000000
1.160000  -50.000000
1.170000  -50.000000
1.180000  -50.000000
1.190000  -50.000000
1.200000  -50.000000
1.210000  -50.000000
1.220000  -50.000000
1.230000  -50.000000
1.240000  -50.000000
1.250000  -50.000000
1.260000  -50.000000
1.270000  -50.000000
1.280000  -50.000000
1.290000  -50.000000
1.300000  -50.000000
1.310000  -50.000000
1.320000  -50.000000
1.330000  -50.000000
1.340000  -50.000000
1.350000  -50.000000
1.360000  -50.000000
1.370000  -50.000000
1.380000  -50.000000
1.390000  -50.000000
1.400000  -50.000000
1.410000  -50.000000
1.420000  -50.000000
1.430000  -50.000000
1.440000  -50.000000
1.450000  -50.000000
1.460000  -50.000000
1.470000  -50.000000
1.480000  -50.000000
1.490000  -50.000000
1.500000  -50.000000
1.510000  -50.000000
1.520000  -50.000000
1.530000  -50.000000
1.540000  -50.000000
1.550000  -50.000000
1.560000  -50.000000
1.570000  -50.000000
1.580000  -50.000000
1.590000  -50.000000
1.600000  -50.000000
1.610000  -50.000000
1.620000  -50.000000
1.630000  -50.000000
1.640000  -50.000000
1.650000  -50.000000
1.660000  -50.000000
1.670000  -50.000000
1.680000  -50.000000
1.690000  -50.000000
1.700000  -50.000000
1.710000  -50.000000
1.720000  -50.000000
1.730000  -50.000000
1.740000  -50.000000
1.750000  -50.000000
1.760000  -50.000000
1.770000  -50.000000
1.780000  -50.000000
1.790000  -50.000000
1.800000  -50.000000
1.810000  -50.000000
1.820000  -50.000000
1.830000  -50.000000
1.840000  -50.000000
1.850000  -50.000000
1.860000  -50.000000
1.870000  -50.000000
1.880000  -50.000000
1.890000  -50.000000
1.900000  -50.000000
1.910000  -50.000000
1.920000  -50.000000
1.930000  -50.000000
1.940000  -50.000000
1.950000  -50.000000
1.960000  -50.000000
1.970000  -50.000000
1.980000  -50.000000
1.990000  -50.000000
2.000000  -50.000000
2.010000  -50.000000
2.020000  -50.000000
2.030000  -50.000000
2.040000  -50.000000
2.050000  -50.000000
2.060000  -50.000000
2.070000  -50.000000
2.080000  -50.000000
2.090000  -50.000000
2.100000  -50.000000
2.110000  -50.000000
2.120000  -50.000000
2.130000  -50.000000
2.140000  -50.000000
2.150000  -50.000000
2.160000  -50.000000
2.170000  -50.000000
2.180000  -50.000000
2.190000  -50.000000
2.200000  -50.000000
2.210000  -50.000000
2.220000  -50.000000
2.230000  -50.000000
2.240000  -50.000000
2.250000  -50.000000
2.260000  -50.000000
2.270000  -50.000000
2.280000  -50.000000
2.290000  -50.000000
2.300000  -50.000000
2.310000  -50.000000
2.320000  -50.000000
2.330000  -50.000000
2.340000  -50.000000
2.350000  -50.000000
2.360000  -50.000000
2.370000  -50.000000
2.380000  -50.000000
2.390000  -50.000000
2.400000  -50.000000
2.410000  -50.000000
2.420000  -50.000000
2.430000  -50.000000
2.440000  -50.000000
2.450000  -50.000000
