2 3 0
1.0	-25.3864189682084
1.01000000000000	-25.3829980215077
1.02000000000000	-25.3795250651816
1.03000000000000	-25.3759997322162
1.04000000000000	-25.3724216657281
1.05000000000000	-25.3687905192933
1.06000000000000	-25.3651059572699
1.07000000000000	-25.3613676551143
1.08000000000000	-25.3575752996889
1.09000000000000	-25.3537285895627
1.10000000000000	-25.3498272353030
1.11000000000000	-25.3458709597575
1.12000000000000	-25.3418594983268
1.13000000000000	-25.3377925992266
1.14000000000000	-25.3336700237391
1.15000000000000	-25.3294915464527
1.16000000000000	-25.3252569554901
1.17000000000000	-25.3209660527232
1.18000000000000	-25.3166186539767
1.19000000000000	-25.3122145892165
1.20000000000000	-25.3077537027260
1.21000000000000	-25.3043849032686
1.22000000000000	-25.3009644748124
1.23000000000000	-25.2974920404513
1.24000000000000	-25.2939672330717
1.25000000000000	-25.2903896956872
1.26000000000000	-25.2867590817676
1.27000000000000	-25.2830750555617
1.28000000000000	-25.2793372924132
1.29000000000000	-25.2755454790691
1.30000000000000	-25.2716993139798
1.31000000000000	-25.2677985075912
1.32000000000000	-25.2638427826268
1.33000000000000	-25.2598318743603
1.34000000000000	-25.2557655308781
1.35000000000000	-25.2516435133305
1.36000000000000	-25.2474655961717
1.37000000000000	-25.2432315673877
1.38000000000000	-25.2389412287122
1.39000000000000	-25.2345943958292
1.40000000000000	-25.2301908985625
1.41000000000000	-25.2268772431213
1.42000000000000	-25.2235123749569
1.43000000000000	-25.2200959070018
1.44000000000000	-25.2166274616151
1.45000000000000	-25.2131066709226
1.46000000000000	-25.2095331771521
1.47000000000000	-25.2059066329626
1.48000000000000	-25.2022267017674
1.49000000000000	-25.1984930580511
1.50000000000000	-25.1947053876782
1.51000000000000	-25.1908633881940
1.52000000000000	-25.1869667691172
1.53000000000000	-25.1830152522228
1.54000000000000	-25.1790085718158
1.55000000000000	-25.1749464749940
1.56000000000000	-25.1708287219003
1.57000000000000	-25.1666550859636
1.58000000000000	-25.1624253541278
1.59000000000000	-25.1581393270680
1.60000000000000	-25.1537968193949
1.61000000000000	-25.1505443416928
1.62000000000000	-25.1472411296660
1.63000000000000	-25.1438867853474
1.64000000000000	-25.1404809197804
1.65000000000000	-25.1370231533652
1.66000000000000	-25.1335131161993
1.67000000000000	-25.1299504484136
1.68000000000000	-25.1263348005036
1.69000000000000	-25.1226658336534
1.70000000000000	-25.1189432200540
1.71000000000000	-25.1151666432136
1.72000000000000	-25.1113357982604
1.73000000000000	-25.1074503922367
1.74000000000000	-25.1035101443841
1.75000000000000	-25.0995147864186
1.76000000000000	-25.0954640627962
1.77000000000000	-25.0913577309674
1.78000000000000	-25.0871955616200
1.79000000000000	-25.0829773389110
1.80000000000000	-25.0787028606855
1.81000000000000	-25.0755101184113
1.82000000000000	-25.0722671257628
1.83000000000000	-25.0689734745228
1.84000000000000	-25.0656287650699
1.85000000000000	-25.0622326067287
1.86000000000000	-25.0587846181155
1.87000000000000	-25.0552844274805
1.88000000000000	-25.0517316730445
1.89000000000000	-25.0481260033310
1.90000000000000	-25.0444670774919
1.91000000000000	-25.0407545656268
1.92000000000000	-25.0369881490946
1.93000000000000	-25.0331675208180
1.94000000000000	-25.0292923855794
1.95000000000000	-25.0253624603073
1.96000000000000	-25.0213774743542
1.97000000000000	-25.0173371697630
1.98000000000000	-25.0132413015244
1.99000000000000	-25.0090896378217
2.0	-25.0048819602646
2.01000000000000	-25.0017557134574
2.02000000000000	-24.9985797745602
2.03000000000000	-24.9953537244202
2.04000000000000	-24.9920771520086
2.05000000000000	-24.9887496547747
2.06000000000000	-24.9853708389962
2.07000000000000	-24.9819403201267
2.08000000000000	-24.9784577231390
2.09000000000000	-24.9749226828642
2.10000000000000	-24.9713348443249
2.11000000000000	-24.9676938630631
2.12000000000000	-24.9639994054623
2.13000000000000	-24.9602511490609
2.14000000000000	-24.9564487828601
2.15000000000000	-24.9525920076220
2.16000000000000	-24.9486805361595
2.17000000000000	-24.9447140936172
2.18000000000000	-24.9406924177418
2.19000000000000	-24.9366152591425
2.20000000000000	-24.9324823815397
2.21000000000000	-24.9294241820522
2.22000000000000	-24.9263168831403
2.23000000000000	-24.9231600549971
2.24000000000000	-24.9199532754476
2.25000000000000	-24.9166961303049
2.26000000000000	-24.9133882137245
2.27000000000000	-24.9100291285566
2.28000000000000	-24.9066184866943
2.29000000000000	-24.9031559094188
2.30000000000000	-24.8996410277399
2.31000000000000	-24.8960734827319
2.32000000000000	-24.8924529258636
2.33000000000000	-24.8887790193222
2.34000000000000	-24.8850514363306
2.35000000000000	-24.8812698614575
2.36000000000000	-24.8774339909189
2.37000000000000	-24.8735435328716
2.38000000000000	-24.8695982076975
2.39000000000000	-24.8655977482782
2.40000000000000	-24.8615419002589
2.41000000000000	-24.8585667883908
2.42000000000000	-24.8555433300603
2.43000000000000	-24.8524710832190
2.44000000000000	-24.8493496128368
2.45000000000000	-24.8461784912606
2.46000000000000	-24.8429572985716
2.47000000000000	-24.8396856229410
2.48000000000000	-24.8363630609841
2.49000000000000	-24.8329892181106
2.50000000000000	-24.8295637088731
2.51000000000000	-24.8260861573103
2.52000000000000	-24.8225561972864
2.53000000000000	-24.8189734728255
2.54000000000000	-24.8153376384396
2.55000000000000	-24.8116483594513
2.56000000000000	-24.8079053123083
2.57000000000000	-24.8041081848915
2.58000000000000	-24.8002566768146
2.59000000000000	-24.7963504997142
