1 1 0
1.000000  -25.389100
1.010000  -25.385190
1.020000  -25.381280
1.030000  -25.377370
1.040000  -25.373460
1.050000  -25.369550
1.060000  -25.365640
1.070000  -25.361730
1.080000  -25.357820
1.090000  -25.353910
1.100000  -25.350000
1.110000  -25.346100
1.120000  -25.342200
1.130000  -25.338300
1.140000  -25.334400
1.150000  -25.330500
1.160000  -25.326600
1.170000  -25.322700
1.180000  -25.318800
1.190000  -25.314900
1.200000  -25.311000
1.210000  -25.307140
1.220000  -25.303280
1.230000  -25.299420
1.240000  -25.295560
1.250000  -25.291700
1.260000  -25.287840
1.270000  -25.283980
1.280000  -25.280120
1.290000  -25.276260
1.300000  -25.272400
1.310000  -25.268550
1.320000  -25.264700
1.330000  -25.260850
1.340000  -25.257000
1.350000  -25.253150
1.360000  -25.249300
1.370000  -25.245450
1.380000  -25.241600
1.390000  -25.237750
1.400000  -25.233900
1.410000  -25.230110
1.420000  -25.226320
1.430000  -25.222530
1.440000  -25.218740
1.450000  -25.214950
1.460000  -25.211160
1.470000  -25.207370
1.480000  -25.203580
1.490000  -25.199790
1.500000  -25.196000
1.510000  -25.192200
1.520000  -25.188400
1.530000  -25.184600
1.540000  -25.180800
1.550000  -25.177000
1.560000  -25.173200
1.570000  -25.169400
1.580000  -25.165600
1.590000  -25.161800
1.600000  -25.158000
1.610000  -25.154270
1.620000  -25.150540
1.630000  -25.146810
1.640000  -25.143080
1.650000  -25.139350
1.660000  -25.135620
1.670000  -25.131890
1.680000  -25.128160
1.690000  -25.124430
1.700000  -25.120700
1.710000  -25.116960
1.720000  -25.113220
1.730000  -25.109480
1.740000  -25.105740
1.750000  -25.102000
1.760000  -25.098260
1.770000  -25.094520
1.780000  -25.090780
1.790000  -25.087040
1.800000  -25.083300
1.810000  -25.079640
1.820000  -25.075980
1.830000  -25.072320
1.840000  -25.068660
1.850000  -25.065000
1.860000  -25.061340
1.870000  -25.057680
1.880000  -25.054020
1.890000  -25.050360
1.900000  -25.046700
1.910000  -25.043030
1.920000  -25.039360
1.930000  -25.035690
1.940000  -25.032020
1.950000  -25.028350
1.960000  -25.024680
1.970000  -25.021010
1.980000  -25.017340
1.990000  -25.013670
2.000000  -25.010000
2.010000  -25.006410
2.020000  -25.002820
2.030000  -24.999230
2.040000  -24.995640
2.050000  -24.992050
2.060000  -24.988460
2.070000  -24.984870
2.080000  -24.981280
2.090000  -24.977690
2.100000  -24.974100
2.110000  -24.970500
2.120000  -24.966900
2.130000  -24.963300
2.140000  -24.959700
2.150000  -24.956100
2.160000  -24.952500
2.170000  -24.948900
2.180000  -24.945300
2.190000  -24.941700
2.200000  -24.938100
2.210000  -24.934590
2.220000  -24.931080
2.230000  -24.927570
2.240000  -24.924060
2.250000  -24.920550
2.260000  -24.917040
2.270000  -24.913530
2.280000  -24.910020
2.290000  -24.906510
2.300000  -24.903000
2.310000  -24.899480
2.320000  -24.895960
2.330000  -24.892440
2.340000  -24.888920
2.350000  -24.885400
2.360000  -24.881880
2.370000  -24.878360
2.380000  -24.874840
2.390000  -24.871320
2.400000  -24.867800
2.410000  -24.864390
2.420000  -24.860980
2.430000  -24.857570
2.440000  -24.854160
2.450000  -24.850750
2.460000  -24.847340
2.470000  -24.843930
2.480000  -24.840520
2.490000  -24.837110
2.500000  -24.833700
2.510000  -24.830280
2.520000  -24.826860
2.530000  -24.823440
2.540000  -24.820020
2.550000  -24.816600
2.560000  -24.813180
2.570000  -24.809760
2.580000  -24.806340
2.590000  -24.802920
2.600000  -24.799500
2.610000  -24.796180
2.620000  -24.792860
2.630000  -24.789540
2.640000  -24.786220
2.650000  -24.782900
2.660000  -24.779580
2.670000  -24.776260
2.680000  -24.772940
2.690000  -24.769620
2.700000  -24.766300
2.710000  -24.762970
2.720000  -24.759640
2.730000  -24.756310
2.740000  -24.752980
2.750000  -24.749650
2.760000  -24.746320
2.770000  -24.742990
2.780000  -24.739660
2.790000  -24.736330
2.800000  -24.733000
2.810000  -24.729780
2.820000  -24.726560
2.830000  -24.723340
2.840000  -24.720120
2.850000  -24.716900
2.860000  -24.713680
2.870000  -24.710460
2.880000  -24.707240
2.890000  -24.704020
2.900000  -24.700800
2.910000  -24.697550
2.920000  -24.694300
2.930000  -24.691050
2.940000  -24.687800
2.950000  -24.684550
2.960000  -24.681300
2.970000  -24.678050
2.980000  -24.674800
2.990000  -24.671550
3.000000  -24.668300
3.010000  -24.665200
3.020000  -24.662100
3.030000  -24.659000
3.040000  -24.655900
3.050000  -24.652800
3.060000  -24.649700
3.070000  -24.646600
3.080000  -24.643500
3.090000  -24.640400
3.100000  -24.637300
3.110000  -24.634150
3.120000  -24.631000
3.130000  -24.627850
3.140000  -24.624700
3.150000  -24.621550
3.160000  -24.618400
3.170000  -24.615250
3.180000  -24.612100
3.190000  -24.608950
3.200000  -24.605800
3.210000  -24.602820
3.220000  -24.599840
3.230000  -24.596860
3.240000  -24.593880
3.250000  -24.590900
3.260000  -24.587920
3.270000  -24.584940
3.280000  -24.581960
3.290000  -24.578980
3.300000  -24.576000
3.310000  -24.572980
3.320000  -24.569960
3.330000  -24.566940
3.340000  -24.563920
3.350000  -24.560900
3.360000  -24.557880
3.370000  -24.554860
3.380000  -24.551840
3.390000  -24.548820
3.400000  -24.545800
3.410000  -24.542930
3.420000  -24.540060
3.430000  -24.537190
3.440000  -24.534320
3.450000  -24.531450
3.460000  -24.528580
3.470000  -24.525710
3.480000  -24.522840
3.490000  -24.519970
3.500000  -24.517100
3.510000  -24.514180
3.520000  -24.511260
3.530000  -24.508340
3.540000  -24.505420
3.550000  -24.502500
3.560000  -24.499580
3.570000  -24.496660
3.580000  -24.493740
3.590000  -24.490820
3.600000  -24.487900
3.610000  -24.485140
3.620000  -24.482380
3.630000  -24.479620
3.640000  -24.476860
3.650000  -24.474100
3.660000  -24.471340
3.670000  -24.468580
3.680000  -24.465820
3.690000  -24.463060
3.700000  -24.460300
3.710000  -24.457460
3.720000  -24.454620
3.730000  -24.451780
3.740000  -24.448940
3.750000  -24.446100
3.760000  -24.443260
3.770000  -24.440420
3.780000  -24.437580
3.790000  -24.434740
3.800000  -24.431900
3.810000  -24.429220
3.820000  -24.426540
3.830000  -24.423860
3.840000  -24.421180
3.850000  -24.418500
3.860000  -24.415820
3.870000  -24.413140
3.880000  -24.410460
3.890000  -24.407780
3.900000  -24.405100
3.910000  -24.402300
3.920000  -24.399500
3.930000  -24.396700
3.940000  -24.393900
3.950000  -24.391100
3.960000  -24.388300
3.970000  -24.385500
3.980000  -24.382700
3.990000  -24.379900
4.000000  -24.377100
4.010000  -24.374450
4.020000  -24.371800
4.030000  -24.369150
4.040000  -24.366500
4.050000  -24.363850
4.060000  -24.361200
4.070000  -24.358550
4.080000  -24.355900
4.090000  -24.353250
4.100000  -24.350600
4.110000  -24.347790
4.120000  -24.344980
4.130000  -24.342170
4.140000  -24.339360
4.150000  -24.336550
4.160000  -24.333740
4.170000  -24.330930
4.180000  -24.328120
4.190000  -24.325310
4.200000  -24.322500
4.210000  -24.319810
4.220000  -24.317120
4.230000  -24.314430
4.240000  -24.311740
4.250000  -24.309050
4.260000  -24.306360
4.270000  -24.303670
4.280000  -24.300980
4.290000  -24.298290
4.300000  -24.295600
4.310000  -24.292720
4.320000  -24.289840
